id;known;name;products;url;sameAs
en:corn-pasta;1;Pâtes de maïs;22;https://fr.openfoodfacts.org/categorie/pates-de-mais;
en:powdered-nut-milks;1;Boissons végétales de fruits à coque en poudre;22;https://fr.openfoodfacts.org/categorie/boissons-vegetales-de-fruits-a-coque-en-poudre;
fr:bulots;0;bulots;21;https://fr.openfoodfacts.org/categorie/bulots;
fr:cappuccino;0;cappuccino;21;https://fr.openfoodfacts.org/categorie/cappuccino;
en:smoked-mackerels;1;Maquereaux fumés;21;https://fr.openfoodfacts.org/categorie/maquereaux-fumes;
fr:poissons-d-elevage;0;poissons-d-elevage;21;https://fr.openfoodfacts.org/categorie/poissons-d-elevage;
fr:pates-seches-completes;0;pates-seches-completes;21;https://fr.openfoodfacts.org/categorie/pates-seches-completes;
en:canned-celery;1;Céleri en conserve;21;https://fr.openfoodfacts.org/categorie/celeri-en-conserve;
en:chocolate-pistachio-ice-cream-cones;1;Cônes chocolat pistache;21;https://fr.openfoodfacts.org/categorie/cones-chocolat-pistache;
en:lemon-marmelades;1;Marmelades de citrons;21;https://fr.openfoodfacts.org/categorie/marmelades-de-citrons;https://www.wikidata.org/wiki/Q40867220
en:caramel-pork;1;Porc au caramel;21;https://fr.openfoodfacts.org/categorie/porc-au-caramel;
en:cherry-nectars;1;Nectars de cerise;21;https://fr.openfoodfacts.org/categorie/nectars-de-cerise;
en:olive-oils-from-italy;1;Huiles d'olive d'Italie;21;https://fr.openfoodfacts.org/categorie/huiles-d-olive-d-italie;
fr:crepes-au-jambon-et-au-fromage;0;crepes-au-jambon-et-au-fromage;21;https://fr.openfoodfacts.org/categorie/crepes-au-jambon-et-au-fromage;
en:butternut-squashes;1;Courges Butternut;21;https://fr.openfoodfacts.org/categorie/courges-butternut;https://www.wikidata.org/wiki/Q4169287
fr:sels-et-poivre;0;sels-et-poivre;21;https://fr.openfoodfacts.org/categorie/sels-et-poivre;
en:skipjack-tuna;1;Thons listao;21;https://fr.openfoodfacts.org/categorie/thons-listao;https://www.wikidata.org/wiki/Q633957
fr:biscuits-aperitif-souffles-a-la-tomate;0;biscuits-aperitif-souffles-a-la-tomate;21;https://fr.openfoodfacts.org/categorie/biscuits-aperitif-souffles-a-la-tomate;
en:carrot-soups;1;Soupes de carottes;21;https://fr.openfoodfacts.org/categorie/soupes-de-carottes;
en:chicken-terrines;1;Terrines de poulet;21;https://fr.openfoodfacts.org/categorie/terrines-de-poulet;
fr:veloutes-de-legumes-du-soleil;1;Veloutés de légumes du soleil;21;https://fr.openfoodfacts.org/categorie/veloutes-de-legumes-du-soleil;
en:fine-mustards;1;Moutardes fines;21;https://fr.openfoodfacts.org/categorie/moutardes-fines;
fr:daubes;0;daubes;21;https://fr.openfoodfacts.org/categorie/daubes;
fr:gouter;0;gouter;21;https://fr.openfoodfacts.org/categorie/gouter;
en:charlotte-potatoes;1;Pommes de terre Charlotte;21;https://fr.openfoodfacts.org/categorie/pommes-de-terre-charlotte;https://www.wikidata.org/wiki/Q1067085
fr:sorbets-a-la-peche;1;Sorbets à la pêche;21;https://fr.openfoodfacts.org/categorie/sorbets-a-la-peche;
fr:sauces-a-l-oseille;1;Sauces à l'oseille;21;https://fr.openfoodfacts.org/categorie/sauces-a-l-oseille;
es:complementos-alimenticios;0;es:complementos-alimenticios;21;https://fr.openfoodfacts.org/categorie/es:complementos-alimenticios;
fr:filets-d-anchois-marines-a-la-provencale;1;Filets d'anchois marinés à la Provençale;21;https://fr.openfoodfacts.org/categorie/filets-d-anchois-marines-a-la-provencale;
en:meals-with-tuna;1;Plats au thon;21;https://fr.openfoodfacts.org/categorie/plats-au-thon;
fr:biscuits-roses-de-reims;0;biscuits-roses-de-reims;21;https://fr.openfoodfacts.org/categorie/biscuits-roses-de-reims;
en:ground-white-peppers;1;Poivre blanc moulu;21;https://fr.openfoodfacts.org/categorie/poivre-blanc-moulu;
en:poultry-merguez;1;Merguez de volaille;21;https://fr.openfoodfacts.org/categorie/merguez-de-volaille;
en:wheat-milks;1;Boissons végétales de blé;21;https://fr.openfoodfacts.org/categorie/boissons-vegetales-de-ble;
fr:focaccia;0;focaccia;21;https://fr.openfoodfacts.org/categorie/focaccia;
fr:crepes-dentelle-natures;1;Crêpes dentelle natures;21;https://fr.openfoodfacts.org/categorie/crepes-dentelle-natures;
en:concentrated-grape-juices;1;Jus de raisin à base de concentré;21;https://fr.openfoodfacts.org/categorie/jus-de-raisin-a-base-de-concentre;
en:peach-juices;1;Jus de pêche;21;https://fr.openfoodfacts.org/categorie/jus-de-peche;
en:food;0;en:food;21;https://fr.openfoodfacts.org/categorie/en:food;
en:salmon-taramasalata;1;Taramas au saumon;21;https://fr.openfoodfacts.org/categorie/taramas-au-saumon;
en:wheat-flour-t65;0;en:wheat-flour-t65;21;https://fr.openfoodfacts.org/categorie/en:wheat-flour-t65;
fr:terrines-d-oie;0;terrines-d-oie;21;https://fr.openfoodfacts.org/categorie/terrines-d-oie;
fr:saucissons-au-beaufort;0;saucissons-au-beaufort;21;https://fr.openfoodfacts.org/categorie/saucissons-au-beaufort;
en:ground-nutmeg;1;Noix de muscade en poudre;21;https://fr.openfoodfacts.org/categorie/noix-de-muscade-en-poudre;
en:peanut-bars;1;Barres de cacahuètes;21;https://fr.openfoodfacts.org/categorie/barres-de-cacahuetes;
en:shrimp-skewers;1;Brochettes de crevettes;20;https://fr.openfoodfacts.org/categorie/brochettes-de-crevettes;
fr:langres;1;Langres;20;https://fr.openfoodfacts.org/categorie/langres;
es:panes-de-frutas-desecadas;0;es:panes-de-frutas-desecadas;20;https://fr.openfoodfacts.org/categorie/es:panes-de-frutas-desecadas;
en:italian-beers;1;Bières italiennes;20;https://fr.openfoodfacts.org/categorie/bieres-italiennes;
en:misos;1;Miso;20;https://fr.openfoodfacts.org/categorie/miso;https://www.wikidata.org/wiki/Q235169
en:camemberts-from-microfiltered-milk;1;Camemberts au lait microfiltré;20;https://fr.openfoodfacts.org/categorie/camemberts-au-lait-microfiltre;
fr:tiramisu-aux-fruits;1;Tiramisu aux fruits;20;https://fr.openfoodfacts.org/categorie/tiramisu-aux-fruits;
en:figs-yogurts;1;Yaourts aux figues;20;https://fr.openfoodfacts.org/categorie/yaourts-aux-figues;
en:mackerels-fillets-with-tomato-and-basilisk;1;Filets de maquereaux tomate-basilic;20;https://fr.openfoodfacts.org/categorie/filets-de-maquereaux-tomate-basilic;
en:chocolate-pies;1;Tartes au chocolat;20;https://fr.openfoodfacts.org/categorie/tartes-au-chocolat;
fr:panache;1;panache;20;https://fr.openfoodfacts.org/categorie/panache;
en:charlottes;1;Charlottes;20;https://fr.openfoodfacts.org/categorie/charlottes;
fr:pommes-dauphines-surgelees;1;Pommes dauphines surgelées;20;https://fr.openfoodfacts.org/categorie/pommes-dauphines-surgelees;
fr:beaujolais-nouveau;1;Beaujolais nouveau;20;https://fr.openfoodfacts.org/categorie/beaujolais-nouveau;
en:freeze-dried-foods;1;Aliments lyophilisées;20;https://fr.openfoodfacts.org/categorie/aliments-lyophilisees;
en:tarragon;1;Estragon;20;https://fr.openfoodfacts.org/categorie/estragon;https://www.wikidata.org/wiki/Q155814
en:light-orange-soft-drinks;1;Sodas à l'orange light;20;https://fr.openfoodfacts.org/categorie/sodas-a-l-orange-light;
en:potato-crisps-in-olive-oil;1;Chips de pommes de terre à l'huile d'olive;20;https://fr.openfoodfacts.org/categorie/chips-de-pommes-de-terre-a-l-huile-d-olive;
en:protein-shakes;1;Boisson protéinée;20;https://fr.openfoodfacts.org/categorie/boisson-proteinee;
en:appenzeller-cheese;1;Appenzeller;20;https://fr.openfoodfacts.org/categorie/appenzeller;https://www.wikidata.org/wiki/Q620951
fr:grillon-charentais;0;grillon-charentais;20;https://fr.openfoodfacts.org/categorie/grillon-charentais;
fr:soupes-a-l-ortie;0;soupes-a-l-ortie;20;https://fr.openfoodfacts.org/categorie/soupes-a-l-ortie;
fr:huile-d-olive-extra-vierge;0;huile-d-olive-extra-vierge;20;https://fr.openfoodfacts.org/categorie/huile-d-olive-extra-vierge;
fr:lentilles-vertes-du-puy;0;lentilles-vertes-du-puy;20;https://fr.openfoodfacts.org/categorie/lentilles-vertes-du-puy;
en:caramel-yogurts;1;Yaourts au caramel;20;https://fr.openfoodfacts.org/categorie/yaourts-au-caramel;
en:black-beans;1;Haricots noirs;20;https://fr.openfoodfacts.org/categorie/haricots-noirs;https://www.wikidata.org/wiki/Q15062992
en:french-gruyeres;1;Gruyères français;20;https://fr.openfoodfacts.org/categorie/gruyeres-francais;https://www.wikidata.org/wiki/Q3118260
fr:fourme-de-montbrison;1;Fourme de Montbrison;20;https://fr.openfoodfacts.org/categorie/fourme-de-montbrison;https://www.wikidata.org/wiki/Q1245441
en:pepperoni-pizzas;1;Pizzas au pepperoni;20;https://fr.openfoodfacts.org/categorie/pizzas-au-pepperoni;
en:american-beers;1;Bières américaines;20;https://fr.openfoodfacts.org/categorie/bieres-americaines;
en:hemp-oils;1;Huiles de chanvre;20;https://fr.openfoodfacts.org/categorie/huiles-de-chanvre;https://www.wikidata.org/wiki/Q1575477
fr:fromages-blancs-aromatises;1;Fromages blancs aromatisés;20;https://fr.openfoodfacts.org/categorie/fromages-blancs-aromatises;
fr:panna-cottas-au-caramel;0;panna-cottas-au-caramel;20;https://fr.openfoodfacts.org/categorie/panna-cottas-au-caramel;
fr:piperade-basquaise;1;piperade-basquaise;20;https://fr.openfoodfacts.org/categorie/piperade-basquaise;
fr:preparations-pour-pate-a-pizza;0;preparations-pour-pate-a-pizza;20;https://fr.openfoodfacts.org/categorie/preparations-pour-pate-a-pizza;
fr:tomme-noire-des-pyrenees;0;tomme-noire-des-pyrenees;20;https://fr.openfoodfacts.org/categorie/tomme-noire-des-pyrenees;
fr:petits-pois-et-carottes;0;petits-pois-et-carottes;20;https://fr.openfoodfacts.org/categorie/petits-pois-et-carottes;
fr:rillettes-pur-porc;1;rillettes-pur-porc;20;https://fr.openfoodfacts.org/categorie/rillettes-pur-porc;
fr:gateaux-bretons-aux-pruneaux;0;gateaux-bretons-aux-pruneaux;20;https://fr.openfoodfacts.org/categorie/gateaux-bretons-aux-pruneaux;
fr:bloc-de-foie-gras-de-canard-du-sud-ouest;0;bloc-de-foie-gras-de-canard-du-sud-ouest;20;https://fr.openfoodfacts.org/categorie/bloc-de-foie-gras-de-canard-du-sud-ouest;
en:spelt-milks;1;Boissons végétales d'épeautre;20;https://fr.openfoodfacts.org/categorie/boissons-vegetales-d-epeautre;
es:fusilli-de-trigo-duro;1;Fusilli de blé dur;20;https://fr.openfoodfacts.org/categorie/fusilli-de-ble-dur;
fr:crevettes-nordiques;1;Crevettes nordiques;20;https://fr.openfoodfacts.org/categorie/crevettes-nordiques;
en:apricot-coulis;1;Coulis d'abricot;20;https://fr.openfoodfacts.org/categorie/coulis-d-abricot;
fr:chabichous-du-poitou;1;Chabichous du Poitou;20;https://fr.openfoodfacts.org/categorie/chabichous-du-poitou;
fr:porto;1;Porto;20;https://fr.openfoodfacts.org/categorie/porto;
en:melon-jams;1;Confitures de melon;20;https://fr.openfoodfacts.org/categorie/confitures-de-melon;
fr:confitures-de-cedrats;0;confitures-de-cedrats;20;https://fr.openfoodfacts.org/categorie/confitures-de-cedrats;
en:dried-pineapple;1;Ananas séchés;20;https://fr.openfoodfacts.org/categorie/ananas-seches;
en:wheat-brans;1;Sons de blé;20;https://fr.openfoodfacts.org/categorie/sons-de-ble;
fr:cumin-moulu;0;cumin-moulu;20;https://fr.openfoodfacts.org/categorie/cumin-moulu;
en:chocolate-turron-with-almonds;1;Turrón de chocolat aux amandes;20;https://fr.openfoodfacts.org/categorie/turron-de-chocolat-aux-amandes;
fr:potage;0;potage;20;https://fr.openfoodfacts.org/categorie/potage;
fr:vins-petillant;1;Vins pétillant;20;https://fr.openfoodfacts.org/categorie/vins-petillant;
en:madeleines-with-raisin;1;Madeleines aux raisins;20;https://fr.openfoodfacts.org/categorie/madeleines-aux-raisins;
en:tabbouleh-with-fresh-vegetables;1;Taboulés aux légumes;20;https://fr.openfoodfacts.org/categorie/taboules-aux-legumes;
en:sushi-rice;1;Riz pour sushi;20;https://fr.openfoodfacts.org/categorie/riz-pour-sushi;
fr:oeufs-biologiques;0;oeufs-biologiques;19;https://fr.openfoodfacts.org/categorie/oeufs-biologiques;
fr:chorba;0;chorba;19;https://fr.openfoodfacts.org/categorie/chorba;
en:burritos;1;Burritos;19;https://fr.openfoodfacts.org/categorie/burritos;https://www.wikidata.org/wiki/Q390823
fr:cremes-aux-oeufs;0;cremes-aux-oeufs;19;https://fr.openfoodfacts.org/categorie/cremes-aux-oeufs;
fr:plats-a-base-de-crustaces;0;plats-a-base-de-crustaces;19;https://fr.openfoodfacts.org/categorie/plats-a-base-de-crustaces;
fr:blended-whisky;1;Blended whisky;19;https://fr.openfoodfacts.org/categorie/blended-whisky;https://www.wikidata.org/wiki/Q883744
en:pork-liver-sausages;1;Saucisses de foie de porc;19;https://fr.openfoodfacts.org/categorie/saucisses-de-foie-de-porc;
fr:viandes-hachees;0;viandes-hachees;19;https://fr.openfoodfacts.org/categorie/viandes-hachees;
en:puffed-multigrain-cakes;1;Galettes multicéréales soufflées;19;https://fr.openfoodfacts.org/categorie/galettes-multicereales-soufflees;
fr:fromages-blancs-au-lait-de-chevre;1;Fromages blancs au lait de chèvre;19;https://fr.openfoodfacts.org/categorie/fromages-blancs-au-lait-de-chevre;
fr:huiles-aromatisees;1;Huiles aromatisées;19;https://fr.openfoodfacts.org/categorie/huiles-aromatisees;
en:blueberry-juices;1;Jus de myrtilles;19;https://fr.openfoodfacts.org/categorie/jus-de-myrtilles;
en:traditional-ciders;1;Cidres traditionnels;19;https://fr.openfoodfacts.org/categorie/cidres-traditionnels;
fr:gateaux-a-la-fraise;0;gateaux-a-la-fraise;19;https://fr.openfoodfacts.org/categorie/gateaux-a-la-fraise;
en:baby-drinks;1;Boissons pour bébé;19;https://fr.openfoodfacts.org/categorie/boissons-pour-bebe;
fr:moutardes-au-curry;1;Moutardes au curry;19;https://fr.openfoodfacts.org/categorie/moutardes-au-curry;
en:blueberry-syrups;1;Sirops de myrtille;19;https://fr.openfoodfacts.org/categorie/sirops-de-myrtille;
en:head-cheese;1;Pâtés de tête;19;https://fr.openfoodfacts.org/categorie/pates-de-tete;https://www.wikidata.org/wiki/Q4675762
en:dry-pet-food;1;Nourriture sèche pour animaux;19;https://fr.openfoodfacts.org/categorie/nourriture-seche-pour-animaux;
en:mojito-syrups;1;Sirops mojito;19;https://fr.openfoodfacts.org/categorie/sirops-mojito;
en:baking-decorations;0;en:baking-decorations;19;https://fr.openfoodfacts.org/categorie/en:baking-decorations;
en:liquid-broths;1;Bouillons liquides;19;https://fr.openfoodfacts.org/categorie/bouillons-liquides;
fr:bieres-de-garde;0;bieres-de-garde;19;https://fr.openfoodfacts.org/categorie/bieres-de-garde;
en:veggie-grounds;1;Hachés végétaux;19;https://fr.openfoodfacts.org/categorie/haches-vegetaux;
en:puffed-corn-cakes-with-black-chocolate;1;Galettes de maïs au chocolat noir;19;https://fr.openfoodfacts.org/categorie/galettes-de-mais-au-chocolat-noir;
fr:perail;1;Pérail;19;https://fr.openfoodfacts.org/categorie/perail;
en:products-sold-in-the-1980s;1;Produits vendus dans les années 1980;19;https://fr.openfoodfacts.org/categorie/produits-vendus-dans-les-annees-1980;
en:iridescent-shark-fillets;1;Filets de pangas;19;https://fr.openfoodfacts.org/categorie/filets-de-pangas;
fr:queues-de-langoustes;0;queues-de-langoustes;19;https://fr.openfoodfacts.org/categorie/queues-de-langoustes;
fr:pate-de-dattes;0;pate-de-dattes;19;https://fr.openfoodfacts.org/categorie/pate-de-dattes;
fr:oeufs-de-lompes-rouges;0;oeufs-de-lompes-rouges;19;https://fr.openfoodfacts.org/categorie/oeufs-de-lompes-rouges;
fr:medoc;1;Médoc;19;https://fr.openfoodfacts.org/categorie/medoc;https://www.wikidata.org/wiki/Q592785
fr:beurres-d-isigny;0;beurres-d-isigny;19;https://fr.openfoodfacts.org/categorie/beurres-d-isigny;
fr:radis-noirs;1;Radis noirs;19;https://fr.openfoodfacts.org/categorie/radis-noirs;https://www.wikidata.org/wiki/Q159587
fr:mousses-au-chocolat-noir;0;mousses-au-chocolat-noir;19;https://fr.openfoodfacts.org/categorie/mousses-au-chocolat-noir;
fr:foies;0;foies;19;https://fr.openfoodfacts.org/categorie/foies;
en:lactose-free-yogurts;1;Yaourts sans lactose;19;https://fr.openfoodfacts.org/categorie/yaourts-sans-lactose;
fr:potages;0;potages;19;https://fr.openfoodfacts.org/categorie/potages;
fr:crozes-hermitage;1;Crozes-Hermitage;19;https://fr.openfoodfacts.org/categorie/crozes-hermitage;
fr:monbazillac;1;Monbazillac;19;https://fr.openfoodfacts.org/categorie/monbazillac;
en:wasabi-pastes;1;Pâtes au wasabi;19;https://fr.openfoodfacts.org/categorie/pates-au-wasabi;
fr:blancs-de-dinde-dore-au-four;1;Blancs de dinde doré au four;19;https://fr.openfoodfacts.org/categorie/blancs-de-dinde-dore-au-four;
fr:fromages-labellises;0;fromages-labellises;19;https://fr.openfoodfacts.org/categorie/fromages-labellises;
fr:crakers;0;crakers;19;https://fr.openfoodfacts.org/categorie/crakers;
en:sucralose;1;Sucralose;19;https://fr.openfoodfacts.org/categorie/sucralose;https://www.wikidata.org/wiki/Q410209
en:puttanesca-sauces;0;en:puttanesca-sauces;19;https://fr.openfoodfacts.org/categorie/en:puttanesca-sauces;
fr:sauces-blanches;1;Sauces blanches;19;https://fr.openfoodfacts.org/categorie/sauces-blanches;
en:dried-apples;1;Pommes séchées;19;https://fr.openfoodfacts.org/categorie/pommes-sechees;
fr:soupes-au-pistou;0;soupes-au-pistou;19;https://fr.openfoodfacts.org/categorie/soupes-au-pistou;
fr:huile-d-olive-de-provence;1;Huile d'olive de Provence;19;https://fr.openfoodfacts.org/categorie/huile-d-olive-de-provence;
fr:blancs-de-poulet-dore-au-four;1;Blancs de poulet doré au four;19;https://fr.openfoodfacts.org/categorie/blancs-de-poulet-dore-au-four;
fr:croissants-surgeles;1;Croissants surgelés;19;https://fr.openfoodfacts.org/categorie/croissants-surgeles;
fr:coquilles-saint-jacques-surgelees;1;Coquilles Saint-Jacques surgelées;19;https://fr.openfoodfacts.org/categorie/coquilles-saint-jacques-surgelees;
fr:huiles-de-friture;0;huiles-de-friture;19;https://fr.openfoodfacts.org/categorie/huiles-de-friture;
fr:compotes-pommes-coing;1;Compotes pommes coing;19;https://fr.openfoodfacts.org/categorie/compotes-pommes-coing;
de:tomatensauce;0;de:tomatensauce;18;https://fr.openfoodfacts.org/categorie/de:tomatensauce;
en:coriander-leaves;1;Feuilles de coriandre;18;https://fr.openfoodfacts.org/categorie/feuilles-de-coriandre;
fr:macarons-a-la-noix-de-coco;0;macarons-a-la-noix-de-coco;18;https://fr.openfoodfacts.org/categorie/macarons-a-la-noix-de-coco;
fr:compotes-pommes-cassis;1;Compotes pommes cassis;18;https://fr.openfoodfacts.org/categorie/compotes-pommes-cassis;
fr:religieuses;1;Religieuses;18;https://fr.openfoodfacts.org/categorie/religieuses;https://www.wikidata.org/wiki/Q55152
en:vegetable-samosas;1;Samoussas aux légumes;18;https://fr.openfoodfacts.org/categorie/samoussas-aux-legumes;
fr:tourteaux-fromages;0;tourteaux-fromages;18;https://fr.openfoodfacts.org/categorie/tourteaux-fromages;
fr:quartiers-de-pommes-de-terre-surgeles;1;Quartiers de pommes de terre surgelés;18;https://fr.openfoodfacts.org/categorie/quartiers-de-pommes-de-terre-surgeles;
fr:crackers-emmental-graines-de-courge;0;crackers-emmental-graines-de-courge;18;https://fr.openfoodfacts.org/categorie/crackers-emmental-graines-de-courge;
fr:sauces-carbonara;1;Sauces carbonara;18;https://fr.openfoodfacts.org/categorie/sauces-carbonara;
en:pita-sauces;1;Sauces Pita;18;https://fr.openfoodfacts.org/categorie/sauces-pita;
fr:accompagnement;0;accompagnement;18;https://fr.openfoodfacts.org/categorie/accompagnement;
en:sprinkles;1;Vermicelles en chocolat ou en sucre;18;https://fr.openfoodfacts.org/categorie/vermicelles-en-chocolat-ou-en-sucre;
en:himalayan-salts;0;en:himalayan-salts;18;https://fr.openfoodfacts.org/categorie/en:himalayan-salts;
en:eggplant-gratin;1;Gratins d'aubergine;18;https://fr.openfoodfacts.org/categorie/gratins-d-aubergine;
fr:poules-en-chocolat;0;poules-en-chocolat;18;https://fr.openfoodfacts.org/categorie/poules-en-chocolat;
en:iced-coffees;1;Cafés glacés;18;https://fr.openfoodfacts.org/categorie/cafes-glaces;https://www.wikidata.org/wiki/Q968554
en:meals-with-shrimps;1;Plats aux crevettes;18;https://fr.openfoodfacts.org/categorie/plats-aux-crevettes;
fr:gros-sel-de-guerande;1;Gros sel de Guérande;18;https://fr.openfoodfacts.org/categorie/gros-sel-de-guerande;
en:cod-liver-oils;0;en:cod-liver-oils;18;https://fr.openfoodfacts.org/categorie/en:cod-liver-oils;
fr:fromages-aoc;0;fromages-aoc;18;https://fr.openfoodfacts.org/categorie/fromages-aoc;
fr:filets-de-poulet-blanc;0;filets-de-poulet-blanc;18;https://fr.openfoodfacts.org/categorie/filets-de-poulet-blanc;
fr:huiles-de-cameline;0;huiles-de-cameline;18;https://fr.openfoodfacts.org/categorie/huiles-de-cameline;
es:galletas-de-tipo-maria;0;es:galletas-de-tipo-maria;18;https://fr.openfoodfacts.org/categorie/es:galletas-de-tipo-maria;
en:saint-nectaire-cheese-from-cow-s-milk-milk-collected-in-an-unique-farm;1;Saint-Nectaire fermier;18;https://fr.openfoodfacts.org/categorie/saint-nectaire-fermier;
fr:compotes-pommes-ananas;1;Compotes pommes ananas;18;https://fr.openfoodfacts.org/categorie/compotes-pommes-ananas;
en:red-kidney-beans;1;Haricots rouges;18;https://fr.openfoodfacts.org/categorie/haricots-rouges;https://www.wikidata.org/wiki/Q18175531
en:refrigerated-squeezed-orange-juices;1;Jus d'orange frais;18;https://fr.openfoodfacts.org/categorie/jus-d-orange-frais;
en:powdered-almond-milks;1;Boissons végétales d'amande en poudre;18;https://fr.openfoodfacts.org/categorie/boissons-vegetales-d-amande-en-poudre;
en:naans;1;Naans;18;https://fr.openfoodfacts.org/categorie/naans;https://www.wikidata.org/wiki/Q689950
en:turkey-sausages;1;Saucisses de dinde;18;https://fr.openfoodfacts.org/categorie/saucisses-de-dinde;
en:herbal-tea-beverages;1;Tisanes infusées;18;https://fr.openfoodfacts.org/categorie/tisanes-infusees;
fr:foie-gras-d-oie-entier;0;foie-gras-d-oie-entier;18;https://fr.openfoodfacts.org/categorie/foie-gras-d-oie-entier;
en:distilled-beverages;1;Boissons spiritueuses;18;https://fr.openfoodfacts.org/categorie/boissons-spiritueuses;https://www.wikidata.org/wiki/Q56139
en:mackerel-rillettes;1;Rillettes de maquereau;18;https://fr.openfoodfacts.org/categorie/rillettes-de-maquereau;
en:sweetened-natural-soy-milks;1;Laits de soja naturel avec du sucre;18;https://fr.openfoodfacts.org/categorie/laits-de-soja-naturel-avec-du-sucre;
fr:lardons-natures;0;lardons-natures;18;https://fr.openfoodfacts.org/categorie/lardons-natures;
en:olive-oil-from-corsica;1;Huile d'olive de Corse;18;https://fr.openfoodfacts.org/categorie/huile-d-olive-de-corse;
en:christmas-puddings;1;Puddings de Noël;18;https://fr.openfoodfacts.org/categorie/puddings-de-noel;https://www.wikidata.org/wiki/Q852576
en:frozen-seafood;1;Frozen seafood;18;https://fr.openfoodfacts.org/categorie/frozen-seafood;
en:cookies-with-chocolate-and-coconut;1;Cookies au chocolat et à la noix de coco;18;https://fr.openfoodfacts.org/categorie/cookies-au-chocolat-et-a-la-noix-de-coco;
en:vegetable-risottos;1;Risottos aux légumes;18;https://fr.openfoodfacts.org/categorie/risottos-aux-legumes;
en:frozen-sliced-champignon-mushrooms;1;Champignons de Paris émincés surgelés;18;https://fr.openfoodfacts.org/categorie/champignons-de-paris-eminces-surgeles;
fr:ananas-en-morceaux;0;ananas-en-morceaux;18;https://fr.openfoodfacts.org/categorie/ananas-en-morceaux;
fr:labeled-products;0;labeled-products;18;https://fr.openfoodfacts.org/categorie/labeled-products;
fr:picodon;1;picodon;18;https://fr.openfoodfacts.org/categorie/picodon;
en:mixed-yogurts;1;Yaourts mixés;18;https://fr.openfoodfacts.org/categorie/yaourts-mixes;
fr:panaches;0;panaches;18;https://fr.openfoodfacts.org/categorie/panaches;
fr:jambons-persilles-de-bourgogne;0;jambons-persilles-de-bourgogne;18;https://fr.openfoodfacts.org/categorie/jambons-persilles-de-bourgogne;
fr:beignets-a-l-abricot;0;beignets-a-l-abricot;18;https://fr.openfoodfacts.org/categorie/beignets-a-l-abricot;
en:raspberry-nectars;1;Nectars de framboise;17;https://fr.openfoodfacts.org/categorie/nectars-de-framboise;
en:chinese-raviolis;1;Ravioli chinois;17;https://fr.openfoodfacts.org/categorie/ravioli-chinois;
en:red-fruit-teas;1;Infusions aux fruits rouges;17;https://fr.openfoodfacts.org/categorie/infusions-aux-fruits-rouges;
en:oyster-sauces;1;Sauces à l'huitre;17;https://fr.openfoodfacts.org/categorie/sauces-a-l-huitre;
en:strawberry-ice-cream-tubs;1;Glaces à la fraise;17;https://fr.openfoodfacts.org/categorie/glaces-a-la-fraise;
en:frozen-vegetable-soups;1;Soupes de légumes surgelées;17;https://fr.openfoodfacts.org/categorie/soupes-de-legumes-surgelees;
fr:brioche-tressee-pur-beurre;1;Brioche tressée pur beurre;17;https://fr.openfoodfacts.org/categorie/brioche-tressee-pur-beurre;
fr:thons-a-la-mayonnaise;0;thons-a-la-mayonnaise;17;https://fr.openfoodfacts.org/categorie/thons-a-la-mayonnaise;
fr:sauces-surgelees;0;sauces-surgelees;17;https://fr.openfoodfacts.org/categorie/sauces-surgelees;
en:nougat-ice-cream-tubs;1;Glaces au nougat;17;https://fr.openfoodfacts.org/categorie/glaces-au-nougat;
fr:preparations-pour-pains;0;preparations-pour-pains;17;https://fr.openfoodfacts.org/categorie/preparations-pour-pains;
fr:salades-catalanes;1;Salades catalanes;17;https://fr.openfoodfacts.org/categorie/salades-catalanes;
en:cereal-syrups;1;Sirops de céréales;17;https://fr.openfoodfacts.org/categorie/sirops-de-cereales;
en:shelled-pine-nuts;1;Pignons de pin décortiqués;17;https://fr.openfoodfacts.org/categorie/pignons-de-pin-decortiques;
fr:gateaux-bretons-a-la-framboise;0;gateaux-bretons-a-la-framboise;17;https://fr.openfoodfacts.org/categorie/gateaux-bretons-a-la-framboise;
fr:paupiette-de-veau;1;paupiette-de-veau;17;https://fr.openfoodfacts.org/categorie/paupiette-de-veau;
en:jugging;1;Civets;17;https://fr.openfoodfacts.org/categorie/civets;https://www.wikidata.org/wiki/Q2974872
en:shelled-chestnuts;1;Châtaignes décortiquées;17;https://fr.openfoodfacts.org/categorie/chataignes-decortiquees;
en:pickled-peppers;1;Poivrons au vinaigre;17;https://fr.openfoodfacts.org/categorie/poivrons-au-vinaigre;
fr:coteaux-d-aix-en-provence;1;Coteaux d'Aix-en-Provence;17;https://fr.openfoodfacts.org/categorie/coteaux-d-aix-en-provence;https://www.wikidata.org/wiki/Q2998538
fr:jus;0;jus;17;https://fr.openfoodfacts.org/categorie/jus;
fr:haut-medoc;1;Haut-Médoc;17;https://fr.openfoodfacts.org/categorie/haut-medoc;https://www.wikidata.org/wiki/Q1591387
fr:escargots-surgeles;0;escargots-surgeles;17;https://fr.openfoodfacts.org/categorie/escargots-surgeles;
en:picodon;1;Picodon;17;https://fr.openfoodfacts.org/categorie/picodon;https://www.wikidata.org/wiki/Q1245576
fr:cremes-chantilly;1;Crèmes Chantilly;17;https://fr.openfoodfacts.org/categorie/cremes-chantilly;https://www.wikidata.org/wiki/Q6384329
